cdata,,cps,,I_cpO,,U_infty_x,U_infty_y,U_infty_z
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
0,,0,,,,0,1,0
